Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","81","Ghana","5142","Nourriture","2520","Céréales, Autres","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","84","Grèce","5301","Disponibilité intérieure","2511","Blé et produits","2013","2013","Milliers de tonnes","2285","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","84","Grèce","5521","Aliments pour animaux","2511","Blé et produits","2013","2013","Milliers de tonnes","550","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","84","Grèce","5123","Pertes","2511","Blé et produits","2013","2013","Milliers de tonnes","27","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","84","Grèce","5142","Nourriture","2511","Blé et produits","2013","2013","Milliers de tonnes","1380","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","84","Grèce","5301","Disponibilité intérieure","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","87","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","84","Grèce","5521","Aliments pour animaux","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","6","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","84","Grèce","5123","Pertes","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","5","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","84","Grèce","5142","Nourriture","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","74","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","84","Grèce","5301","Disponibilité intérieure","2513","Orge et produits","2013","2013","Milliers de tonnes","523","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","84","Grèce","5521","Aliments pour animaux","2513","Orge et produits","2013","2013","Milliers de tonnes","385","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","84","Grèce","5123","Pertes","2513","Orge et produits","2013","2013","Milliers de tonnes","15","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","84","Grèce","5142","Nourriture","2513","Orge et produits","2013","2013","Milliers de tonnes","5","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","84","Grèce","5301","Disponibilité intérieure","2514","Maïs et produits","2013","2013","Milliers de tonnes","2621","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","84","Grèce","5521","Aliments pour animaux","2514","Maïs et produits","2013","2013","Milliers de tonnes","2233","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","84","Grèce","5123","Pertes","2514","Maïs et produits","2013","2013","Milliers de tonnes","159","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","84","Grèce","5142","Nourriture","2514","Maïs et produits","2013","2013","Milliers de tonnes","21","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","84","Grèce","5301","Disponibilité intérieure","2515","Seigle et produits","2013","2013","Milliers de tonnes","34","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","84","Grèce","5521","Aliments pour animaux","2515","Seigle et produits","2013","2013","Milliers de tonnes","28","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","84","Grèce","5123","Pertes","2515","Seigle et produits","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","84","Grèce","5142","Nourriture","2515","Seigle et produits","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","84","Grèce","5301","Disponibilité intérieure","2516","Avoine","2013","2013","Milliers de tonnes","107","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","84","Grèce","5521","Aliments pour animaux","2516","Avoine","2013","2013","Milliers de tonnes","91","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","84","Grèce","5123","Pertes","2516","Avoine","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","84","Grèce","5142","Nourriture","2516","Avoine","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","84","Grèce","5301","Disponibilité intérieure","2517","Millet et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","84","Grèce","5521","Aliments pour animaux","2517","Millet et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","84","Grèce","5123","Pertes","2517","Millet et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","84","Grèce","5301","Disponibilité intérieure","2518","Sorgho et produits","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","84","Grèce","5521","Aliments pour animaux","2518","Sorgho et produits","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","84","Grèce","5123","Pertes","2518","Sorgho et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","84","Grèce","5301","Disponibilité intérieure","2520","Céréales, Autres","2013","2013","Milliers de tonnes","60","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","84","Grèce","5521","Aliments pour animaux","2520","Céréales, Autres","2013","2013","Milliers de tonnes","41","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","84","Grèce","5123","Pertes","2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","84","Grèce","5142","Nourriture","2520","Céréales, Autres","2013","2013","Milliers de tonnes","19","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","86","Grenade","5301","Disponibilité intérieure","2511","Blé et produits","2013","2013","Milliers de tonnes","16","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","86","Grenade","5521","Aliments pour animaux","2511","Blé et produits","2013","2013","Milliers de tonnes","4","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","86","Grenade","5123","Pertes","2511","Blé et produits","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","86","Grenade","5142","Nourriture","2511","Blé et produits","2013","2013","Milliers de tonnes","6","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","86","Grenade","5301","Disponibilité intérieure","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","86","Grenade","5123","Pertes","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","86","Grenade","5142","Nourriture","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","86","Grenade","5301","Disponibilité intérieure","2513","Orge et produits","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","86","Grenade","5142","Nourriture","2513","Orge et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","86","Grenade","5301","Disponibilité intérieure","2514","Maïs et produits","2013","2013","Milliers de tonnes","6","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","86","Grenade","5521","Aliments pour animaux","2514","Maïs et produits","2013","2013","Milliers de tonnes","5","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","86","Grenade","5123","Pertes","2514","Maïs et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","86","Grenade","5142","Nourriture","2514","Maïs et produits","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","86","Grenade","5301","Disponibilité intérieure","2515","Seigle et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","86","Grenade","5142","Nourriture","2515","Seigle et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","86","Grenade","5301","Disponibilité intérieure","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","86","Grenade","5123","Pertes","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","86","Grenade","5142","Nourriture","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","86","Grenade","5301","Disponibilité intérieure","2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","86","Grenade","5521","Aliments pour animaux","2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","86","Grenade","5142","Nourriture","2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","89","Guatemala","5301","Disponibilité intérieure","2511","Blé et produits","2013","2013","Milliers de tonnes","559","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","89","Guatemala","5123","Pertes","2511","Blé et produits","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","89","Guatemala","5142","Nourriture","2511","Blé et produits","2013","2013","Milliers de tonnes","555","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","89","Guatemala","5301","Disponibilité intérieure","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","89","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","89","Guatemala","5123","Pertes","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","89","Guatemala","5142","Nourriture","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","88","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","89","Guatemala","5301","Disponibilité intérieure","2513","Orge et produits","2013","2013","Milliers de tonnes","39","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","89","Guatemala","5521","Aliments pour animaux","2513","Orge et produits","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","89","Guatemala","5142","Nourriture","2513","Orge et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","89","Guatemala","5301","Disponibilité intérieure","2514","Maïs et produits","2013","2013","Milliers de tonnes","2466","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","89","Guatemala","5521","Aliments pour animaux","2514","Maïs et produits","2013","2013","Milliers de tonnes","480","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","89","Guatemala","5123","Pertes","2514","Maïs et produits","2013","2013","Milliers de tonnes","55","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","89","Guatemala","5142","Nourriture","2514","Maïs et produits","2013","2013","Milliers de tonnes","1350","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","89","Guatemala","5301","Disponibilité intérieure","2515","Seigle et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","89","Guatemala","5521","Aliments pour animaux","2515","Seigle et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","89","Guatemala","5142","Nourriture","2515","Seigle et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","89","Guatemala","5301","Disponibilité intérieure","2516","Avoine","2013","2013","Milliers de tonnes","17","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","89","Guatemala","5521","Aliments pour animaux","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","89","Guatemala","5142","Nourriture","2516","Avoine","2013","2013","Milliers de tonnes","17","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","89","Guatemala","5301","Disponibilité intérieure","2517","Millet et produits","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","89","Guatemala","5521","Aliments pour animaux","2517","Millet et produits","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","89","Guatemala","5301","Disponibilité intérieure","2518","Sorgho et produits","2013","2013","Milliers de tonnes","42","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","89","Guatemala","5521","Aliments pour animaux","2518","Sorgho et produits","2013","2013","Milliers de tonnes","30","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","89","Guatemala","5123","Pertes","2518","Sorgho et produits","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","89","Guatemala","5142","Nourriture","2518","Sorgho et produits","2013","2013","Milliers de tonnes","11","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","89","Guatemala","5301","Disponibilité intérieure","2520","Céréales, Autres","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","89","Guatemala","5521","Aliments pour animaux","2520","Céréales, Autres","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","89","Guatemala","5142","Nourriture","2520","Céréales, Autres","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","90","Guinée","5301","Disponibilité intérieure","2511","Blé et produits","2013","2013","Milliers de tonnes","223","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","90","Guinée","5123","Pertes","2511","Blé et produits","2013","2013","Milliers de tonnes","5","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","90","Guinée","5142","Nourriture","2511","Blé et produits","2013","2013","Milliers de tonnes","218","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","90","Guinée","5301","Disponibilité intérieure","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","1495","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","90","Guinée","5123","Pertes","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","301","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","90","Guinée","5142","Nourriture","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","1141","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","90","Guinée","5301","Disponibilité intérieure","2513","Orge et produits","2013","2013","Milliers de tonnes","6","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","90","Guinée","5301","Disponibilité intérieure","2514","Maïs et produits","2013","2013","Milliers de tonnes","674","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","90","Guinée","5521","Aliments pour animaux","2514","Maïs et produits","2013","2013","Milliers de tonnes","419","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","90","Guinée","5123","Pertes","2514","Maïs et produits","2013","2013","Milliers de tonnes","137","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","90","Guinée","5142","Nourriture","2514","Maïs et produits","2013","2013","Milliers de tonnes","104","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","90","Guinée","5301","Disponibilité intérieure","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","90","Guinée","5142","Nourriture","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","90","Guinée","5301","Disponibilité intérieure","2517","Millet et produits","2013","2013","Milliers de tonnes","214","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","90","Guinée","5521","Aliments pour animaux","2517","Millet et produits","2013","2013","Milliers de tonnes","155","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","90","Guinée","5123","Pertes","2517","Millet et produits","2013","2013","Milliers de tonnes","43","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","90","Guinée","5142","Nourriture","2517","Millet et produits","2013","2013","Milliers de tonnes","8","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","90","Guinée","5301","Disponibilité intérieure","2518","Sorgho et produits","2013","2013","Milliers de tonnes","41","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","90","Guinée","5521","Aliments pour animaux","2518","Sorgho et produits","2013","2013","Milliers de tonnes","27","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","90","Guinée","5123","Pertes","2518","Sorgho et produits","2013","2013","Milliers de tonnes","8","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","90","Guinée","5142","Nourriture","2518","Sorgho et produits","2013","2013","Milliers de tonnes","5","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","90","Guinée","5301","Disponibilité intérieure","2520","Céréales, Autres","2013","2013","Milliers de tonnes","451","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","90","Guinée","5521","Aliments pour animaux","2520","Céréales, Autres","2013","2013","Milliers de tonnes","45","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","90","Guinée","5123","Pertes","2520","Céréales, Autres","2013","2013","Milliers de tonnes","47","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","90","Guinée","5142","Nourriture","2520","Céréales, Autres","2013","2013","Milliers de tonnes","108","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","175","Guinée-Bissau","5301","Disponibilité intérieure","2511","Blé et produits","2013","2013","Milliers de tonnes","19","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","175","Guinée-Bissau","5142","Nourriture","2511","Blé et produits","2013","2013","Milliers de tonnes","19","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","175","Guinée-Bissau","5301","Disponibilité intérieure","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","183","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","175","Guinée-Bissau","5521","Aliments pour animaux","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","175","Guinée-Bissau","5123","Pertes","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","7","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","175","Guinée-Bissau","5142","Nourriture","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","167","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","175","Guinée-Bissau","5301","Disponibilité intérieure","2513","Orge et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","175","Guinée-Bissau","5301","Disponibilité intérieure","2514","Maïs et produits","2013","2013","Milliers de tonnes","8","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","175","Guinée-Bissau","5521","Aliments pour animaux","2514","Maïs et produits","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","175","Guinée-Bissau","5123","Pertes","2514","Maïs et produits","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","175","Guinée-Bissau","5142","Nourriture","2514","Maïs et produits","2013","2013","Milliers de tonnes","7","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","175","Guinée-Bissau","5301","Disponibilité intérieure","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","175","Guinée-Bissau","5521","Aliments pour animaux","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","175","Guinée-Bissau","5301","Disponibilité intérieure","2517","Millet et produits","2013","2013","Milliers de tonnes","18","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","175","Guinée-Bissau","5521","Aliments pour animaux","2517","Millet et produits","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","175","Guinée-Bissau","5123","Pertes","2517","Millet et produits","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","175","Guinée-Bissau","5142","Nourriture","2517","Millet et produits","2013","2013","Milliers de tonnes","13","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","175","Guinée-Bissau","5301","Disponibilité intérieure","2518","Sorgho et produits","2013","2013","Milliers de tonnes","27","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","175","Guinée-Bissau","5123","Pertes","2518","Sorgho et produits","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","175","Guinée-Bissau","5142","Nourriture","2518","Sorgho et produits","2013","2013","Milliers de tonnes","21","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","175","Guinée-Bissau","5301","Disponibilité intérieure","2520","Céréales, Autres","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","175","Guinée-Bissau","5123","Pertes","2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","175","Guinée-Bissau","5142","Nourriture","2520","Céréales, Autres","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","91","Guyana","5301","Disponibilité intérieure","2511","Blé et produits","2013","2013","Milliers de tonnes","57","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","91","Guyana","5521","Aliments pour animaux","2511","Blé et produits","2013","2013","Milliers de tonnes","5","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","91","Guyana","5123","Pertes","2511","Blé et produits","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","91","Guyana","5142","Nourriture","2511","Blé et produits","2013","2013","Milliers de tonnes","48","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","91","Guyana","5301","Disponibilité intérieure","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","243","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","91","Guyana","5521","Aliments pour animaux","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","91","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","91","Guyana","5123","Pertes","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","27","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","91","Guyana","5142","Nourriture","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","61","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","91","Guyana","5301","Disponibilité intérieure","2513","Orge et produits","2013","2013","Milliers de tonnes","4","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","91","Guyana","5521","Aliments pour animaux","2513","Orge et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","91","Guyana","5142","Nourriture","2513","Orge et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","91","Guyana","5301","Disponibilité intérieure","2514","Maïs et produits","2013","2013","Milliers de tonnes","28","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","91","Guyana","5521","Aliments pour animaux","2514","Maïs et produits","2013","2013","Milliers de tonnes","25","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","91","Guyana","5123","Pertes","2514","Maïs et produits","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","91","Guyana","5142","Nourriture","2514","Maïs et produits","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","91","Guyana","5301","Disponibilité intérieure","2515","Seigle et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","91","Guyana","5521","Aliments pour animaux","2515","Seigle et produits","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaires (-2013, ancienne méthodologie et population)","91","Guyana","5301","Disponibilité intérieure","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
